# ABIS-Seq immune-cell RNA-seq signature matrix (Table S5, ABIS-Seq sheet).
# Source: Monaco G, Lee B, Xu W, et al. "RNA-Seq Signatures Normalized by mRNA
#   Abundance Allow Absolute Deconvolution of Human Immune Cell Types."
#   Cell Reports 26(6):1627-1640.e7, 2019. doi:10.1016/j.celrep.2019.01.041; PMID:30726743.
# Provenance: PMC6367568 supplementary file mmc6.xlsx (Table S5), sheet 'ABIS-Seq'.
#   Retrieved via Europe PMC supplementaryFiles endpoint:
#   https://www.ebi.ac.uk/europepmc/webservices/rest/PMC6367568/supplementaryFiles
# Licence: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/) - the Cell Reports
#   article is open access: "(c) 2019 The Authors. This is an open access article under
#   the CC BY license (http://creativecommons.org/licenses/by/4.0/)." Attribution: Monaco 2019.
# Dimensions: 1296 genes x 17 immune cell types. Values are mRNA-abundance-normalised TPM.
# Format: tab-separated; first non-comment line = header (gene-symbol col + 17 cell-type cols).
Gene symbol	Monocytes C	NK	T CD8 Memory	T CD4 Naive	T CD8 Naive	B Naive	T CD4 Memory	MAIT	T gd Vd2	Neutrophils LD	T gd non-Vd2	Basophils LD	Monocytes NC+I	B Memory	mDCs	pDCs	Plasmablasts
WDR86-AS1	2.9365721267176301	4.5589823863462504	8.0444067335649798	4.4228598231716001	1.4200163500724401	0.49607284677675301	35.584420365589203	46.624616159184498	23.901541121494599	0.35656058968113802	8.7452041124578699	0.70477671751065196	1.3632768902177801	0.85387305701886496	2.0735184574784999	0.93339473470415801	1.4687662698495401
ABCB1	0	82.669182015010804	27.204080544542499	4.5275053624025299	17.710529848962501	10.479228781618501	17.466794758347	69.900690335251497	69.231396606737903	0.37870389736534599	46.672219733951898	6.6861511033204203E-3	2.1021072003698702	2.0702820501027901	0	0.24450401203483099	9.7890104757909207
PHACTR2-AS1	5.9794392493721	3.6342465166587301	2.0870857717706999	1.2426586754400599	0.36568442167941401	0.28526376893261701	7.5893880535740603	11.9232228041277	8.6522354026888397	2.6445781846369001E-2	1.7964576585554899	4.6207715573156998	1.68600092386783	0.89806390973508998	19.055168560970799	0.24848020901967199	0.64302203770181099
TRBV6-1	0	0	26.201974107800499	109.42499157257799	45.244913406587003	0	172.17750889101401	226.86438327059801	12.0327377790758	0	2.28850284900214	0	0	0	0	0	0
DPP4	1.1203310146247401	2.60988997017366	6.1954867941339202	71.883851978688995	36.413721890473703	0.61855018002996098	97.211165072888505	183.64584814548601	99.977280404710797	0.26733229786484702	3.4832910956281302	0.31010514171507098	1.8828142793444	0.55691855221608899	29.814387523845401	67.547018952262704	3.4146998117428402
COL5A3	0	0	4.9077480096638697E-2	0	0	0	1.05080199980552	2.07886413858408	9.1530909640949107E-2	0	1.0152467761470101E-2	0	0	0	0	0	0
TRDV2	0	1.49737988888704	1.3131557616405301	12.6900774699651	0.148184735729258	0	5.5147912211482302	0	2908.61733387512	0	179.44944576258001	1.38571987578524	0	0	0	0.211087667881173	0
TRGJP	0	41.4736683251367	35.423210057054703	0	2.1332960743117999	0	0.85966984697549798	47.730464394083498	979.90625318015498	0	109.055816933735	0	0	0	0	0	0
TRGV9	0.342535448189352	13.5359006527208	104.23625195386499	4.1430561873859304	0.19658787569165201	0.546068858459689	34.2889910253135	32.411638877804599	691.10649138935196	7.7437643889317995E-2	143.45135766723601	0	0.39034832773358102	0.1498019625274	0	0	0.130191129780445
KLRC1	4.24143246712232	253.18737542706	47.354558130747002	2.80260943918901	3.37001170074215	5.7870199859865803	5.0908286672753604	27.247124908194699	612.66379750510202	4.4412205198375698	49.039285850528302	2.5000802619007598	9.7835705498906407	4.8420164008819198	16.9700037381652	2.2530605614646402	5.0599017259633996
PLPP2	1.2439382729400199	1.0992478748305801	0.94571508111696401	0.72488747524966102	0.56294775574325995	0.78994019464090803	3.09449326846998	7.8932240368042796	13.8302682703572	0.824426730379484	1.8967218454722601	0.92256103273261203	1.59913026770925	2.02145884552468	3.6877511944570398	1.2439731964169001	6.3839429598810504
IL12RB2	0.122206885078294	30.386414709573302	2.49238498772164	2.1965931769057301	0.501467577058616	0.29490757918793598	12.358041411220301	20.776752901549099	94.247465847855295	5.1707335815914503E-2	4.0642768397325204	8.8882789297930101E-2	1.2494528735474499	0.30293742279720298	0.89840423022843896	7.6442349290981607E-2	0.890556779953105
EPHX4	0.84957428191111395	4.4590167444486797	5.81666052878131	0.82772806417004097	0.66698016224925705	0.78272316868722602	2.2256479103215101	0.935283461791794	14.135198393524799	0.42843790177628399	2.65038219717374	0.45520709233732398	1.2841071949209	0.42705034577696299	2.62430655250414	0.77516657000807798	0.806955164274753
TRGC1	6.93457634367486E-2	109.13353470814501	98.984362439041803	8.5458429243659992	4.4445908498503499	1.06119047601542	32.327510839318698	123.36402096662199	900.60938612674397	7.7664313532063503E-2	261.46025788009598	9.7691711668282805E-2	2.3206471644534901	0.47559349073151302	0.197975130784215	0.100877625048924	2.0839444530517399
TFCP2L1	0.38153464774360002	0.145772893538059	0.46615119564857999	4.7842458701233E-2	3.5309976055249902E-2	2.9219296760596099E-2	0.23651878419824501	7.6860800964186904E-3	2.4288659113038098	0	0.123483804254145	8.7780515510519994E-3	0.38445778924296398	0.154579632973809	0.20694992132099599	2.4199564228100798E-2	4.8203151594043099E-2
LAG3	0	6.3198651512418502	16.185157309248901	0.94240010498840698	0.64384491177391601	0	3.59412598625046	17.168354793730401	36.723964110901903	8.3520414639131096E-2	22.458463994335801	0	2.1395987001289099E-2	5.4995475855969603E-2	1.1236337770763301	0.41026300662371601	0
AF131217.1	0	9.0629993629146792	3.88261296002347	2.7198110276889298	2.5045246650983199	0.91590773529393499	3.5167942876846499	9.9541869226836894	17.954309662121702	0	4.4184615683461299	0	0.17617723671055499	0.74366126622570405	1.3910931640950699	0.42289858948391801	0.99938762789584301
SYNM	0	0.243000383180418	2.1012681196995802	1.06788460178711	0	0	1.8783132502457101	1.84595818818581	9.2554212760752606	0	6.6007663059205601	0.19756206893623199	5.6725145216440599E-2	7.1852105563474503E-2	0.75163299156213004	0	2.3383749267674498
JAKMIP1	7.1105768197240099E-2	19.544215486901098	36.275317868430399	0.60311158810314203	1.9101930748580902E-2	0.54447885190572598	18.619457926227302	15.382576228359801	60.143571782481999	4.8061891676181197E-2	38.017091682935998	1.7872028236916301E-2	0.37425915904031998	1.13264229879223	0	3.8819421183860503E-2	8.7959374671400496
BOLA2B	1.4573150572076501	7.3204540020604201	10.1656558803545	3.99464875147242	3.6484922079466102	5.96619980112514	6.07383929165995	6.3801707199184898	20.837408307986099	0.208801353714585	7.0702813433092304	0.83372886623440801	9.5468682539415699	9.1958540049137607	23.587838418454599	12.155916751227499	133.44462222582499
COL6A2	0	15.325156930248101	12.7152605320333	4.8839680183155298	4.8053699440623499	0.32157551804868501	7.4926001608962398	16.513789222193498	29.015366584034599	0	20.857926301225	0.143927283421043	0.38501396550488898	0.16818757396553299	0	0	0.48055886063769498
RP11-445H22.3	0	1.29372893931609	3.8575955594297699	1.2000832503666401	1.88798258546288	0	3.1524669633365399	3.4618416815518902	8.5001142350618704	0	1.36060033272531	0	0	2.45769794789505E-2	0	0.51083447181211405	1.00481732383025
KIF19	0.54483159312124296	7.2336422460228	15.6587695448767	1.8752740779243899	0.52586781482181599	0.27448142116755397	5.7706900436719604	1.37707962571331	11.5781635872075	0.159592638509508	11.2842118182331	0.28065442611571401	1.24622816688688	0.55095456964393497	2.3647244724602801	1.0199728738935001	5.5845209888656901
CACNA2D2	4.2283151259765603E-2	4.7119881689327796	4.3977042825603201	2.0054341056803402	1.0487410373574699	0.64740415943877405	2.0618292600006298	4.4388157591074	7.8893614478200398	0	6.1609771970541596	0.27190026957800001	0.193434760480066	0.332183526862385	0.194929078399705	0.15397974375236601	1.4415544339694999
CYB561	10.972263925041499	24.225382634599899	23.5952108846617	4.2246117461872004	1.99762115896185	2.06706484553392	61.244149188421197	51.749866163697803	130.46844598311799	6.1125568135439998	15.2182103775645	0.33089473457005703	46.789941024835997	3.2019923688132801	40.877210509798402	1.0467924695092199	26.752166052063
UNC45B	0.217514420887262	1.63148665988907	1.98433255469575	0.315610216060905	0.24560320420802301	2.5534684415002999E-2	0.91358477927665704	1.91723731187651	3.3888276329395302	1.48291900770018E-2	1.1228024478949501	3.1374961601542802E-2	0.22526371536979201	4.17347306813328E-2	0.19201647807585401	2.7085035195966101E-2	0.11539012837771
LINC02218	0	0	0	0	0	0	0	0	0	18.253278922891798	0	0	0	0	0	0	0
PI3	0	0	0	0	0	0	0	0	0	65.027769580425399	0	0	0.23585515698550799	0	0	0	0
TGM3	0	0	0	0	0	0	0	0	0	8.2114575570466393	0	0	0	0	0	0	0
RP11-321E2.5	0	0	0	0	0	0	0	0	0	14.5283796867301	0	0	0	0	0	0	0
CSNK1A1L	0	0	0	1.8525498132604099E-2	0	0	0	0	0	5.5861917759629396	0	0	0	4.4579418578546297E-2	0	0	0
CH17-296N19.1	0	0	0	0	0	7.2154809157526298E-2	0	0	0	16.268895757071501	0	0	0	5.8422718479674E-2	0	0	0
CA4	0	0	0	0	0	0	0	0	0	66.708509641369602	9.9552192203713794E-2	0	0.104513838859577	0	0	0	0
BTNL8	1.2220097818670299	0.36206974250888502	0.17923618689776699	0	9.3384435821862996E-2	0.16144326234315101	0.10049094421851	0	7.8067557227523399E-2	83.791056992849406	4.1974100678582198E-2	8.2574867656019693E-2	0.951282206267135	0.16218103677505699	1.8391744371840499	8.6193843543545201E-2	0
RP11-676B18.1	0	2.9440240814696102E-2	1.4626243604989399E-2	4.0275314449976903E-2	0	5.1530429406884203E-2	4.03364414994304E-2	2.41120288654165E-2	3.1477666186949999E-2	6.1711905898909496	2.6462295900608002E-2	2.1304751955538399E-2	1.5018570603482001E-2	4.0788538531599701E-2	6.4750476692226805E-2	4.1493344387499603E-2	0
SLPI	0	0	0	0	0	0.12903804881856701	0	0	0	24.3670833658331	0	0	0.66393996696150903	0	0.62946188111530799	0	0
AP001434.2	4.5664954044826898	0	0	0	0	0	0	0	0	75.101857260468705	0	0	0	0	0	0	0
SPATA20P1	5.7402844504365502	0	0	0	0	0	2.8550352213358901E-2	0	0	74.925754324039502	0	0	0	0	0	0	0
CMTM2	4.0732006433969401	0	0	0	0	0.60349630516492903	2.40041018518997E-2	0	0	180.69063497099401	0	0.249729511201745	0.85460520047865596	0.23440326281325499	1.2887045227562399	0	0
MMP9	1.2945216032801401	0	3.4626524934106402E-2	0	2.4601587653272999E-2	0.50767302206779297	2.9426720364261801E-2	0	3.8833527705424503E-2	94.360360723042803	0	1.36250585709792E-2	0.27103438086985399	0.229444014798486	4.0790899706052901	0	0
CHI3L1	0.878500370942498	0.60855055619810505	0.17578594172992401	0.41806290702538501	0.17208025623331299	2.2119599763790099	0.38634411632920801	0.20947793705135201	0.29762266900411199	419.144787008067	0.41401160477257698	0.43163581757132302	0.85995985078278503	1.1803580280477399	1.1572531438228999	0.19666238437681	3.2547222942426899
RP11-7F17.3	4.9904252177906699E-2	0	5.3639207632128399E-2	0.19584680283564501	3.4636224641678801E-2	0.113870380675095	0.27424312447567101	2.1774725909763201E-2	4.1618404531800997E-2	45.609371398959297	0	2.1361246590577102E-2	6.6756177306248998E-2	4.8017473422192002E-2	0.13464298636814301	0	0
KRT23	4.3812320271098599	0	0	0	0	0.683578260629917	3.4266300664564001E-2	0.84162579596975695	0	99.952277518267906	0	0.423916656664511	0.80680068981931397	9.4095217834086906E-2	0.45973501712454201	0	0
MANSC1	3.30054015469381	1.2706209461225599	0.81223084936867795	3.48003925805987	1.05716789993002	1.3101219763831	1.7059856535534399	0.76211734527782105	1.1734931323722999	72.120856645081304	1.8865280055871501	2.2147898035333902	3.7661320786416002	1.2894397257539001	7.9280476537103199	1.4416778979484901	2.1129116674817099
NECAB2	1.0132757629997	0	0	0	0	0	0	0	0	25.561613568588601	0	0	0	0	0	0	0
OTX1	0	0	0	0	0	0	6.4591829884916496E-3	0	0	3.0810421239891399	0	0	0	0	0	0	0
CTD-2530H12.2	2.40981434140972	0	0	0	0	0.151943604312474	0	0	0	31.713562505650099	0	0.12994262081268301	0.33666835935775802	4.2425120426236702E-2	0	0	0
PGLYRP1	0	0.73683219056571003	0.16627115000559201	0	0	0.44044863288796798	0.170002280840474	0.15929884570448999	0	60.417500646976997	0.35468079403444103	0.216819711154979	0.17362186565136201	0.28630096058618598	0	0	3.0210177175681499
CXCL6	0	0	0	0	0	0	0	0	0	8.6167609228334001	0	0	0	0	0	0	0
LRG1	24.6656036788196	0.72726319342604195	0.59219311841758604	0.73086635604466998	0.538474756634165	2.9381347985590001	0.973784082707847	0.434731329906279	0.70695534644718305	296.32495434258902	0.61609649603732997	1.2355153481736201	4.7871283274536998	1.40158183458109	40.351141271258598	0.740491191888908	4.2020575816307302
KCNJ15	36.039833103348897	0.32529383365796999	0.15832918751163599	0.20075002623768001	0.19541669101764	2.2609430674820299	0.54786771377634302	0.18017080219489501	0.24023984429186901	492.43147815299301	0.16275669462800499	0.23121872293460499	2.8001734961420599	1.80165529897318	6.3443676573039003	0.360874019661584	4.4838430652969699
STEAP4	58.762332370832297	0.45477029268285801	0.34403884857302802	0.49456901299926098	0.38654199979676401	1.85921779344197	0.49938625874653703	0.217202156278756	0.37331638920457699	210.40133235912899	0.39147544936511203	0.40103791246079901	2.0941827284572598	1.1539563638599399	3.1211992498201799	0.603682460730398	2.70378467825156
CXCL1	20.433916899676099	0	0	0	0	0.20112506893895901	0	0	0	202.625314988203	0	0	1.1938459303751201	0.70950482367277201	0.31273663203153501	0	0
RP11-561P12.5	4.9932889313523301	0	0	0	0	0	1.8215434107049601E-2	0	0	43.886005945030597	0	0	0.15827006099877899	5.5909261350489299E-2	0	0	0
ANXA3	0.50458167272727095	0.44893699374423901	0.27154313437203298	0.28619038711429801	0.24651164211208901	0.87132412748419596	0.41577879943177398	0.111579270277866	0.26968518868533597	235.16850219623501	0.26584995110158799	0.23392975050290099	1.71346919108688	2.0280749170349601	1.4442386110388601	0.35915406769041702	37.002364363067898
CYP4F3	5.5961706839105902	1.97096446079127	2.2588606966345401	1.5735116226228301	2.3117926495544601	3.5252160713210201	2.44965832138482	1.4772292780513701	2.0558665325054601	149.498669953377	2.3946709887202098	3.9783469450341902	4.5215647785317303	2.2597255313700999	9.9664348664272993	4.9352367783512401	4.1324956229690901
ALPL	0	0.23317723854934799	0	0	0	4.3326080419322901	2.8654906084253199E-2	0	0	440.86611145526501	0	6.75723216009326E-2	1.5897968986746001	6.5622178149078501	0	0	0
CTA-286B10.7	2.13460792035543	0	0	0	0	0.28932111808621602	0.16782483564043699	0	0	97.548465584834105	0.19159224015453699	1.39881857726847	1.1769729913161899	0.57759132211789499	1.1148289050448299	0	0
MGAM	4.2707968603114903	2.4840847064559202	6.0164883047065104E-3	0	0	0.36897635234573101	1.2748175531412701E-2	0	0	113.87515938291	0	3.4496562728367102	0.62471793729222103	0.121698884895374	0.42469469721734399	0	0.21198978925977
RP11-455F5.3	0.56175192397544105	0.40992755777364998	3.9683238435878197E-2	0.28292970545617602	6.4700706948603595E-2	0.120383840973929	0.32346552067867301	0.11955148224633901	0.61842127877345399	18.9602801096697	0.167799596160363	0	0.32915733770142502	0.59188416137023403	0.37635691473562399	0	2.6994505335180601
CACNA1E	0	0	4.6180403091303598E-4	0	0	0.111746176811966	9.0315029501731095E-4	0	0	7.9018475387363596	0	0	2.7035597113163199E-2	0.57113180212505099	0	0	0
MGAM2	0	0	0	0	0	0	0	0	0	3.33071451145284	0	4.3765454266748598E-2	0	0	4.1472226133378598	0	0
MTND4P22	0	0	0	0	0	0	0	0	0	7.3375464368088901	0	0	4.58109774076794E-2	0	0	0	0
NFE4	0.67555978386487703	0.52243805293660595	0.17470153333871999	0.76497864299085905	0.19903690561830001	0.48811888550493798	0.65484810939680205	0.30461477620458999	0.18044808346572799	25.2706990228886	0.668335048296687	0.628183781351071	0.64394960508730203	0.63966077875574301	2.6198812869096599	0.85085537846221604	0.61659981290155697
CD177	0	0	0	0	0	0.27375563333356101	6.6692153260034803E-2	0	0	21.713671795149999	0	0.27441666719000501	0	7.8684670563879899E-2	0	0	0
RP4-673D20.6	0.86457261512614703	0	0	0	0	0	0	0	0	3.1957671262434402	0	1.7335054500980801E-2	0	0	0	0	0
BMX	0	0	0	0	0	0	0	0	0	12.0561122809865	0	1.9397433874842001	0	0	0	0	0
KY	0.52292391436929597	0.16775238833244099	4.3589336697370702E-2	6.2696127829155096E-2	3.0407268522496599E-2	0.12575093480066399	9.1417947204083805E-2	5.5681013133458301E-2	3.7334052418687001E-2	29.732663011205901	4.5085222709216E-2	4.5408741527417797	0.65978869627801895	8.3789883230493301E-2	0.26069421902866102	0.25403002454132201	0.27450967330701298
LUCAT1	26.946385081134501	0.98372284588161596	0.67450040550368895	0.17752753817515801	0.15385854607347099	1.0293287561578801	1.0797414301049399	0.26802422715175001	1.33589521736006	172.86179180594999	0.48974823096014403	0.32849024633785201	4.4633672245491303	0.98311420088074097	7.4060965368746698	0.47640590482172601	1.23100962630899
RP1-229K20.5	20.322451349840801	0	0	0	0	0.59891911652042495	0	0	0	107.259226335162	0	0	3.14785841631931	0.15283616997402899	12.9076469075505	0	0
KCNH7	0.214792774800943	0	0	0	0	0	0	0	0	1.5681349998180101	0	4.3086863168067903E-2	9.5143124223850004E-2	3.2039745712766098E-2	7.6685073655389596E-2	2.2462792425766698E-2	0
RP11-875O11.3	6.17403820524415	0	0	0.50608254632332905	0	0	0	0	0	27.740201310287301	0	0.49408264910704602	0.66819958949159497	0	0	0	0
KREMEN1	1.6603367519557699	0.962337285447461	0.70108838210345703	1.0139601374297	0.61592304629196803	1.30489452897138	1.2111621606433201	1.0440397063678	1.0849517244973299	8.8261023810416699	0.91860021432861205	1.01161922012145	2.04025943844794	1.0326027061205001	2.6394594076353401	2.1797873992776302	1.69999864278004
MME	3.0000458370124798	1.4325042499096201	1.25099286457071	1.3940009856892099	1.21044370249761	6.1522319018648997	1.5239417730604901	0.61497632515655698	0.80216915287638402	425.97242747735601	8.9765040670050702	2.4282656424233302	1.7738317547955	1.82826488784394	3.1697913393918999	24.0282240475726	2.38621776327013
NRBF2	81.796945080848502	24.529844815771298	21.7560838506264	19.3715330226376	10.329496317881301	25.609600274998101	26.352762641217499	17.789610481430302	25.2711796949676	257.14737429301101	23.4223979326365	22.1162505084082	80.090166118596798	23.032413141235001	241.50492016592301	45.412799756500497	212.26427306274701
RP11-467L13.7	12.5084084864621	1.7515927552308399	0.92248837652318005	2.4856843677613001	1.7519661650884	3.0502764211388098	2.1587015746240201	0.44650124379422301	1.8660031217870601	53.780034298581498	1.4118222920599099	2.1761662425070099	11.212401858395801	1.97573774864758	19.5957325819579	2.0026027046174599	5.1905521438165403
TNFRSF10C	24.9771324161999	0.55294397206127199	0.15980669649521201	0.95980266642284495	0.15876330061525601	3.3698323782894999	0.161473036795689	0	0	1044.3864717056099	5.3217760409689098E-2	8.6453640646573398	23.228521062191401	1.8067029514875499	26.579785904914999	0.32627565933407798	1.0756254777918699
RP11-206L10.2	18.442670433007098	3.8750926627325399	3.3603267972494	5.0739657054663203	4.5576481858578699	4.87410900297896	5.2749168852612396	3.6842117935013401	3.9021954332402999	46.377605053593001	3.41942281093162	1.64950229888794	15.790870465578299	4.0286060877798997	15.3416800592766	4.4726674270175897	13.2975972668716
AOC2	0.47782952210282797	0.52249757445776701	6.4728726561668101E-2	0.39041487220295901	0.206054040441039	0.192442630873538	0.35693890149781099	0.13704568446793799	0	11.455316029813501	0.42407106229990099	0.219378280417097	0.19803481398384001	0.16268040823350099	1.4209740206646	0	0
FAM157A	13.115514975384301	0.30281341711834397	0.211211627611362	0.64705263260679102	0.589621832248308	0.91462672224548902	0.56833811942920898	0.308038083516121	0.24151827088351299	52.191151019841897	0.111418070656762	0.30110035908791299	11.1827074667973	0.86607619088133703	2.20198722648666	0.214973175583968	0.76961181778994803
RP11-256L6.3	0.807289472356015	0	0	0	0	0.17551216506849801	0	0	0	29.311574693542301	0	8.1936823732244992	0.103912450974947	0.18846840718968499	0	0	0
LINC01506	9.2220181267270593	0.32655626489976902	2.94834537170248E-2	0	0	0.15714928440154299	0.13024846787949901	0	0.30481341800939499	66.3848986698423	0	0.31989492247574702	16.333649761338702	0.16982199953270599	6.7772506289990702	0.50165136529886001	1.85504260920649
DSC2	19.341968932292598	9.30264449815741E-2	4.3233509158439098E-2	8.6066025194573195E-2	6.9904143597223398E-2	0.79429400029191	8.7411692218287096E-2	5.6927910497236403E-2	0.10624737131976	33.018277076138602	5.3719212417700599E-2	0.25359528703224898	3.36436957118188	0.316651941416841	1.6176337897183699	8.6978963661514197E-2	1.11354535690645
IL1R2	10.165428923055201	9.5574518978589096E-2	0	0	0	0.34538662606191201	0.44133672864392698	0	0	325.37863711706802	8.2075467306869099E-2	0.42290045323518199	3.3283883804418202	0.39268098692042902	383.02671582342703	2.2134885497466699	0
CTB-50L17.14	1.14931848593205	0.15607238361429601	0.27214377898435299	0.15475575250074899	0.52987695707045201	0.71566429513829	0.39436390764451101	0.39089776174626001	0.46736687153579398	9.2383498979584306	0.22988702860291499	0.76888200826114494	0.833015774256335	0.58090632858995395	2.2333920552437099	0.62593317938498705	2.9544267596971698
RP11-44F14.1	22.509409650932302	0.67726193148471003	0.39514941204658499	0.81804295985499098	0.42808830182101798	1.3363509741334301	0.78537767361079802	0.53260676358263004	0.69035097395440004	45.2458941018091	0.64659947508725202	12.129919319852	4.5518407266048202	1.01852841657124	11.4600467042348	0.83073758852970703	2.6732633417368699
NOV	1.4113541343487901	0	0	0	0	0	0	0	0	23.176519706660201	0	1.3745309389724301	1.76720873083163	0.17107926407294499	4.9021650539719799	0.35759705662351399	0
PRRG4	6.5087254617303802	0.60911175615059099	0.46912017006684997	0.51719432181097202	0.44235381287090297	0.59912292116058596	0.62650531219446004	0.38710656918196801	0.47146333240070198	8.6277248680257497	0.56184098126293103	1.0583642254060099	2.3886073556916201	0.58501233286742205	5.42986041686504	0.64220774257038304	0.90406755426920604
CCNJL	0.528736287383472	5.67978068769375	7.4148640659797205E-2	0.14017728211154701	9.1374262520037206E-2	0.45845892424772799	0.202724486428388	1.29614241156485E-2	2.8620166771192099E-2	21.106428116527201	0.40760991592886398	0.50328743746453197	0.93736889347947805	0.22357742008379	1.70912487413452	0.19583213878028699	1.29773375527705
TECPR2	12.395128723031799	3.9116002670933101	2.7590024856433901	4.2465408973947198	3.3401761049444501	1.21514184009721	3.6477555514074198	2.2804496719070002	3.9424943874901199	38.775653754987403	3.3483695505512299	2.9709672369849698	8.7593661449242006	1.8125427262638101	13.547539688970801	2.4813393522197198	17.9307928225772
LRRC4	1.08850932122905	2.5660149002121001E-2	0.20083122842671899	5.3980901242697402E-2	7.0326162151775201E-2	3.8840701267084901E-2	0.148431365059989	8.8580719901588306E-2	5.5095906196985497E-2	11.2545060320515	0.23099336838575499	0.41290415107240502	2.1696902393295199	0.159304699869764	2.6564536752997001	0.49632448106058802	0.83395123309721397
HIST1H2BC	3.2061496193467902	0.63545554146498096	0.70079360746727504	0.54324065910463004	0.34002211935938198	4.6784431735780299	1.08026249781303	0.106785623304607	0.152076633641474	94.8852043650393	0	1.7813737140963	3.9142574503968399	1.0294861237725399	4.1776792243624996	13.435866175779299	33.976459353858701
ANKRD34B	2.90118729698127	0	0	0	0	0.13433143843211601	0	0	0	4.7690384837943904	0	5.48043997254423E-2	1.42654028163925E-2	1.4123866271329701E-2	0	0	0
LINC01127	6.8675799059959699	6.8912722323246495E-2	0.100677669407225	0.108258609360848	7.4921543693879697E-2	9.5224809262460894E-2	0.13057823980793501	6.6512867525116107E-2	9.00025819677642E-2	8.1476090202791998	8.3814840103042895E-2	0.16135554595431201	0.164749462200662	0.13827348522052799	4.4375688966706397	0.13036604143321801	0.232603499517991
FRAT2	8.7683532184125195	1.4109504774194701	0.70130985598654805	1.3428739865022601	1.01859095051018	1.4961908396457799	0.82264776854302102	0.63922323297461703	1.4935766161277799	42.882930973561798	2.19628569134687	0.91292474077098795	5.5524399167225997	1.6119389639165	30.540763228182101	0.97452945306271799	5.1329961718129402
ZDHHC18	5.42440544047742	6.3831336684355904	7.5611210890778597	1.95387643227379	5.1627794772890203	2.91925368884863	9.6677829521194401	8.3624407012267898	15.1689935144167	165.82627106395401	8.5301894696936298	6.77656126666235	12.4800039803304	3.8841439532175999	53.946622878803701	3.3210103078007398	16.523774138565098
RP11-196G18.3	0.29330541664489201	0	0	0	0	0	0	0	0	1.4030935263969699	0	0	0	0	0.34410176271465398	0	0
LINC01317	2.4227108554532499	1.47552547504804	1.06947664342622	1.5993458322372001	1.40759029664172	2.1187748371215598	1.84741669517333	0.39069592183903601	1.3286669742808299	16.431990719036101	1.6827821327292301	1.6442603694934399	2.3478526231400498	3.5297131866270401	6.4237650371776702	2.01080907060551	11.142697781689
MTND5P24	0	0	0	0	0	0	0	0	0	2.8069745890284898	0	0	0	0	0	0	0
VNN3	41.289043322029798	2.4267453692281298	1.76175795061897	1.2916778692322699	1.1699846811997501	1.8949712658153199	1.21195808755998	0.92758329985425803	1.0879396321850401	263.743054099988	1.6127050018763101	51.726055149613302	8.5911037811313697	1.3028222349994101	3.2983894335492199	2.3321219794269199	6.02966501051365
SLC45A4	1.2488132040255799	0.44129187936423198	0.46256299003295198	0.516112056058877	0.37702077299797998	0.25492989839045199	0.59041426212916204	0.49891473759740002	0.661114109978586	12.761609242740301	0.35761408982741799	2.6457190494389402	0.88114000524077096	0.14920054406803901	4.3627522835257704	0.59707245480820303	0.65853549196126404
GPR27	1.37377012532847	0	0.10683450574862501	0	0	0	0.34596648778160699	0	0.148961638700152	9.6448820352630502	0	3.88307722955826E-2	0.24146365338910999	0	1.0621948420357601	0	0
RP11-144A16.8	3.3499889663018401	2.0112321778583402	2.2269750838014901	1.82028805493693	1.94700177214873	0.87100020980861204	2.49271234128314	1.30733642377583	1.74218178203709	71.148341560670801	1.7074609643061001	2.9227165413290401	2.55330795879477	2.7973421832848899	5.6058342974746296	2.7167138195953902	1.36583071270746
RP11-1228E12.1	11.2864309450643	0.78592721388408304	0.63977825947261002	0.54016135149775402	0.72858738026170999	0.77012903052644699	0.92760591016785898	0.53224334693736397	0.56637823458627301	23.219921017169899	0.55210766851924298	0.61813567264832103	8.3367810644728095	0.84672346205281801	3.3008674897919201	1.0339938756740099	2.7461124473536902
LLNLF-173C4.2	6.4061188366827801	8.1615234320187802E-2	1.05826904739114	1.3752198951327901	2.5690593109189499	2.6990124058209499	1.23467431546799	0.82756058697614798	0.73705798499258202	69.305269599133098	0.48512004758166799	9.0119670356099996E-2	2.94742799017639	0.85855831085018697	3.6371853852237801	1.5577791462894399	1.6124029967691
TRDV3	0	5.9951974027075003	0.83562781927930996	2.2705109655825999	0.50733099462620601	0	3.2472617552988501	0.86490247755279503	63.058335508443598	0	861.57500092492796	0	0	0	0	0	0
TRDV1	0	0	14.8254706626364	32.5705008107482	10.717507266484001	0	26.6590920888572	0.47048545910899098	46.793169303728398	0	2172.0101674678899	0	0	0.124589727117037	0	0	0
RP11-277P12.6	0.104256183637835	61.959947426750297	51.8459914416987	0.39400035957248902	1.16521199160071	1.1459220833294199	0.33513987510598098	0.11813943353505101	5.9312243646787302	0	87.798644522479705	0	1.2056756681649099	0.390500055735573	0	0	0
AC069363.1	3.7128624174476998	10.2416223567974	6.4074732018215297	1.38943199820538	1.1353253875615099	1.9902441541762399	1.75661209830697	1.4981852054233999	10.5168609496216	2.04787505329563	25.3585684361713	0.68139924437509203	4.4916944762305402	1.69514018976806	10.594669359281999	1.6867224291015099	4.7602828430467303
